scale_km,buffer_km,pet_threshold,elder_threshold,grid_count,grid_share,population_exposed_share,population_dense_grid_count,population_dense_grid_share_within_flag,mean_all_age_buffer_alignment,mean_service_density_pct,mean_transit_buffer_pct,mean_population_pct,mean_housing_price_pct
1.0,2.0,0.85,0.3,56,0.005520504731861199,0.008176232518476446,38,0.6785714285714286,0.6614066921890913,0.7701170247454802,0.6871686412328055,0.7417413135026267,0.1973795435333897
1.0,2.0,0.85,0.4,56,0.005520504731861199,0.008176232518476446,38,0.6785714285714286,0.6614066921890913,0.7701170247454802,0.6871686412328055,0.7417413135026267,0.1973795435333897
1.0,2.0,0.9,0.1,8,0.0007886435331230284,0.001648940506846982,7,0.875,0.7151157466114352,0.8098212021303576,0.7761433764477133,0.792664892043774,
1.0,2.0,0.9,0.2,8,0.0007886435331230284,0.001648940506846982,7,0.875,0.7151157466114352,0.8098212021303576,0.7761433764477133,0.792664892043774,
1.0,2.0,0.9,0.25,8,0.0007886435331230284,0.001648940506846982,7,0.875,0.7151157466114352,0.8098212021303576,0.7761433764477133,0.792664892043774,
1.0,2.0,0.9,0.3,8,0.0007886435331230284,0.001648940506846982,7,0.875,0.7151157466114352,0.8098212021303576,0.7761433764477133,0.792664892043774,
1.0,2.0,0.9,0.4,8,0.0007886435331230284,0.001648940506846982,7,0.875,0.7151157466114352,0.8098212021303576,0.7761433764477133,0.792664892043774,
2.0,0.5,0.7,0.1,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.7,0.2,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.7,0.25,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.7,0.3,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.7,0.4,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.75,0.1,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.75,0.2,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.75,0.25,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.75,0.3,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.75,0.4,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.8,0.1,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.8,0.2,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.8,0.25,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.8,0.3,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.8,0.4,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.85,0.1,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.85,0.2,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.85,0.25,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.85,0.3,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.85,0.4,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.9,0.1,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.9,0.2,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.9,0.25,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.9,0.3,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,0.5,0.9,0.4,163,0.0457351290684624,0.17171674753153227,142,0.8711656441717791,0.595061874049604,0.8841230140003148,0.8437612081170364,0.8581122615015608,0.5039673456931411
2.0,1.0,0.7,0.1,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.7,0.2,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.7,0.25,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.7,0.3,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.7,0.4,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.75,0.1,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.75,0.2,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.75,0.25,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.75,0.3,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.75,0.4,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.8,0.1,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.8,0.2,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.8,0.25,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.8,0.3,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.8,0.4,251,0.07042648709315376,0.12987321972879673,183,0.7290836653386454,0.5710731433241393,0.8042333231177852,0.7162416998671978,0.7748607031319013,0.417273780942131
2.0,1.0,0.85,0.1,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.85,0.2,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.85,0.25,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.85,0.3,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.85,0.4,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.9,0.1,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.9,0.2,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.9,0.25,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.9,0.3,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,1.0,0.9,0.4,97,0.027216610549943884,0.07790550299082886,87,0.8969072164948454,0.6832033659353248,0.8779883690192971,0.8144250594766059,0.8534219107609422,0.43644617380025946
2.0,2.0,0.7,0.1,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.7,0.2,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.7,0.25,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.7,0.3,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.7,0.4,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.75,0.1,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.75,0.2,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.75,0.25,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.75,0.3,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.75,0.4,135,0.03787878787878788,0.03728203084171432,85,0.6296296296296297,0.5806122190566635,0.7225375118708453,0.5933846153846154,0.7153189675782996,0.30767092829349635
2.0,2.0,0.8,0.1,75,0.021043771043771045,0.027209622307962002,61,0.8133333333333334,0.6303219373219372,0.7809094017094017,0.6645128205128205,0.7676976330807372,0.2973116377785639
2.0,2.0,0.8,0.2,75,0.021043771043771045,0.027209622307962002,61,0.8133333333333334,0.6303219373219372,0.7809094017094017,0.6645128205128205,0.7676976330807372,0.2973116377785639
2.0,2.0,0.8,0.25,75,0.021043771043771045,0.027209622307962002,61,0.8133333333333334,0.6303219373219372,0.7809094017094017,0.6645128205128205,0.7676976330807372,0.2973116377785639
2.0,2.0,0.8,0.3,75,0.021043771043771045,0.027209622307962002,61,0.8133333333333334,0.6303219373219372,0.7809094017094017,0.6645128205128205,0.7676976330807372,0.2973116377785639
2.0,2.0,0.8,0.4,75,0.021043771043771045,0.027209622307962002,61,0.8133333333333334,0.6303219373219372,0.7809094017094017,0.6645128205128205,0.7676976330807372,0.2973116377785639
2.0,2.0,0.85,0.1,52,0.014590347923681257,0.021897203526322042,47,0.9038461538461539,0.6578887245233397,0.8020315581854044,0.653224852071006,0.7949329648740259,0.3155398832684825
2.0,2.0,0.85,0.2,52,0.014590347923681257,0.021897203526322042,47,0.9038461538461539,0.6578887245233397,0.8020315581854044,0.653224852071006,0.7949329648740259,0.3155398832684825
2.0,2.0,0.85,0.25,52,0.014590347923681257,0.021897203526322042,47,0.9038461538461539,0.6578887245233397,0.8020315581854044,0.653224852071006,0.7949329648740259,0.3155398832684825
2.0,2.0,0.85,0.3,52,0.014590347923681257,0.021897203526322042,47,0.9038461538461539,0.6578887245233397,0.8020315581854044,0.653224852071006,0.7949329648740259,0.3155398832684825
2.0,2.0,0.85,0.4,52,0.014590347923681257,0.021897203526322042,47,0.9038461538461539,0.6578887245233397,0.8020315581854044,0.653224852071006,0.7949329648740259,0.3155398832684825
2.0,2.0,0.9,0.1,9,0.0025252525252525255,0.0049291323088828266,9,1.0,0.7214102564102564,0.864074074074074,0.8115954415954416,0.822247169987838,0.4500648508430609
2.0,2.0,0.9,0.2,9,0.0025252525252525255,0.0049291323088828266,9,1.0,0.7214102564102564,0.864074074074074,0.8115954415954416,0.822247169987838,0.4500648508430609
2.0,2.0,0.9,0.25,9,0.0025252525252525255,0.0049291323088828266,9,1.0,0.7214102564102564,0.864074074074074,0.8115954415954416,0.822247169987838,0.4500648508430609
2.0,2.0,0.9,0.3,9,0.0025252525252525255,0.0049291323088828266,9,1.0,0.7214102564102564,0.864074074074074,0.8115954415954416,0.822247169987838,0.4500648508430609
2.0,2.0,0.9,0.4,9,0.0025252525252525255,0.0049291323088828266,9,1.0,0.7214102564102564,0.864074074074074,0.8115954415954416,0.822247169987838,0.4500648508430609
