component,context,strata_spec,threshold,pair,pair_family,grids,O,E,Delta,rho,z_approx,q2.5,q50,q97.5,M,p_upper,R,seed,usable_grids,strata_used
spatial_ccem,non_elite,fine_base_context_q5,0.8,pet_medical__elder_care,pet_formal_care_contrast,9907,551,491.5659997727868,59.434000227213176,1.1209074676740967,3.5754462195017065,475.0,492.0,510.0,41.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.8,elder_care__health_care,formal_care_pair,9907,828,772.180076595592,55.81992340440797,1.0722887382053528,2.8704692121542354,757.0,773.0,786.0,42.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.8,health_care__transit,urban_service_pair,9907,1307,1246.521064169227,60.478935830773025,1.0485181819780003,3.1304463458254,1228.975,1247.0,1265.0,42.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.8,daily_life__health_care,urban_service_pair,9907,1731,1678.3064856829028,52.6935143170972,1.0313968364935777,3.583966230792641,1671.0,1678.0,1685.0,46.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.9,pet_retail__pet_medical,companion_animal_pair,9907,446,331.3115029560854,114.6884970439146,1.3461651527961476,7.862191968833243,316.0,331.0,347.0,99.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.9,pet_retail__elder_care,pet_formal_care_contrast,9907,331,277.1136314250726,53.88636857492742,1.1944558566022672,3.8475584647447416,262.0,277.0,292.0,39.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.9,pet_medical__elder_care,pet_formal_care_contrast,9907,310,250.1900700963352,59.809929903664795,1.2390579685302263,4.442014653723827,236.0,250.0,266.0,44.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.9,elder_care__health_care,formal_care_pair,9907,424,356.6871687497855,67.31283125021451,1.188716716348813,4.473773088213056,342.0,357.0,371.0,53.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.9,health_care__transit,urban_service_pair,9907,639,560.7897103918177,78.21028960818228,1.1394645589226977,4.9031040489267435,546.0,561.0,576.0,63.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,non_elite,fine_base_context_q5,0.9,daily_life__health_care,urban_service_pair,9907,780,620.7156491536895,159.28435084631053,1.2566140406859174,9.61171266436154,606.0,621.0,636.0,144.0,0.0004997501249375312,2000,20260609,9680,321
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.8,pet_retail__pet_medical,companion_animal_pair,2071,680,583.0448231043749,96.95517689562507,1.166291120431179,6.959731920142432,570.0,583.0,597.0,83.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,2071,541,506.2294867682673,34.77051323173271,1.0686852783975607,2.390053201110121,492.0,506.0,521.0,20.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,2071,535,488.93165371418075,46.068346285819246,1.0942224663424018,3.2292419633069973,475.0,489.0,504.0,31.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.8,elder_care__health_care,formal_care_pair,2071,774,713.495459609145,60.50454039085503,1.0848001757768713,3.601565126794972,703.0,713.0,723.0,51.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.8,health_care__transit,urban_service_pair,2071,1200,1089.8125189323296,110.18748106767043,1.1011068226447052,7.058872700399131,1078.0,1090.0,1102.0,98.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.8,daily_life__health_care,urban_service_pair,2071,1731,1606.0,125.0,1.0778331257783313,9.018011051886305,1606.0,1606.0,1606.0,125.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.9,pet_retail__pet_medical,companion_animal_pair,2071,442,376.39358689237474,65.60641310762526,1.1743026857850918,5.147027500397021,364.0,376.0,390.0,52.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,2071,328,318.60071367575495,9.399286324245054,1.0295017742295796,0.7614035194226163,307.0,319.0,331.0,-3.0,0.07546226886556721,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,2071,307,277.11493792659815,29.885062073401855,1.1078435623030822,2.5016203134357187,264.0,277.0,289.02499999999986,17.975000000000136,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.9,elder_care__health_care,formal_care_pair,2071,423,391.1203076603997,31.879692339600297,1.0815086604178086,2.484100238427732,382.0,391.0,400.02499999999986,22.975000000000136,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.9,health_care__transit,urban_service_pair,2071,639,586.7898198448142,52.21018015518575,1.0889759474167318,4.3389946528225325,576.0,587.0,598.0,41.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,base_context_q4,0.9,daily_life__health_care,urban_service_pair,2071,780,729.8960627579049,50.10393724209507,1.0686453041721828,4.765809070783472,724.0,730.0,736.0,44.0,0.0004997501249375312,2000,20260609,1936,125
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.8,pet_retail__pet_medical,companion_animal_pair,2071,680,602.2641319740088,77.73586802599118,1.1290727172664268,5.237737160597476,587.0,602.0,616.0249999999999,63.975000000000136,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,2071,541,515.615133689907,25.384866310093003,1.0492321979155863,1.6759696593530167,500.975,516.0,530.0,11.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,2071,535,500.15314839369137,34.84685160630863,1.0696723627917248,2.3419308893710165,485.0,500.0,516.0,19.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.8,elder_care__health_care,formal_care_pair,2071,774,744.6688495311138,29.33115046888622,1.0393881797088125,1.6519545168668957,734.0,745.0,756.0,18.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.8,health_care__transit,urban_service_pair,2071,1200,1160.9686584651793,39.03134153482074,1.0336196341307102,2.2757153605990434,1147.975,1161.0,1174.0,26.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.8,daily_life__health_care,urban_service_pair,2071,1731,1719.0,12.0,1.006980802792321,0.8260439502522632,1719.0,1719.0,1719.0,12.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.9,pet_retail__pet_medical,companion_animal_pair,2071,442,379.72204162738575,62.27795837261425,1.164009331946357,4.689067246204183,366.0,380.0,393.0,49.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,2071,328,322.507169959088,5.492830040911997,1.0170316524795675,0.4336516636435707,310.0,323.0,335.0,-7.0,0.23588205897051473,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,2071,307,282.3114864104645,24.68851358953549,1.0874513251424698,2.012053332309714,270.0,282.0,296.0,11.0,0.0009995002498750624,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.9,elder_care__health_care,formal_care_pair,2071,423,400.8807150067405,22.119284993259498,1.0551767250586939,1.668387564564371,390.0,401.0,412.0,11.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.9,health_care__transit,urban_service_pair,2071,639,602.1447932439964,36.855206756003554,1.0612065522603786,2.8619794917338903,590.0,602.0,615.0,24.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,no_service_density_q4,0.9,daily_life__health_care,urban_service_pair,2071,780,767.0119449580644,12.988055041935581,1.0169333152205937,1.1343008519502782,761.0,767.0,773.0,7.0,0.0004997501249375312,2000,20260609,2056,58
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.8,pet_retail__pet_medical,companion_animal_pair,2071,680,545.0456426290025,134.9543573709975,1.2476019379222103,9.241890413436558,530.0,545.0,560.0,120.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,2071,541,472.83096123350975,68.16903876649025,1.1441721129865365,4.587783425762411,458.0,472.0,488.0,53.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,2071,535,467.29470028272027,67.70529971727973,1.144887797093177,4.695020613224806,453.0,467.0,481.02499999999986,53.975000000000136,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.8,elder_care__health_care,formal_care_pair,2071,774,704.242089180779,69.75791081922102,1.099053879185733,4.142907016976607,693.0,704.0,715.0,59.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.8,health_care__transit,urban_service_pair,2071,1200,1084.2093770030185,115.79062299698148,1.1067972897606282,6.962136305830688,1072.0,1084.0,1097.0,103.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.8,daily_life__health_care,urban_service_pair,2071,1731,1626.0,105.0,1.0645756457564575,7.3924040787938985,1626.0,1626.0,1626.0,105.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.9,pet_retail__pet_medical,companion_animal_pair,2071,442,339.4833106899748,102.51668931002519,1.3019785835765167,7.876594774972994,326.0,340.0,353.0,89.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,2071,328,287.29948300585494,40.70051699414506,1.1416658205170374,3.326717048898415,275.0,287.0,300.0,28.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,2071,307,257.08598285424443,49.914017145755565,1.1941530090112087,4.102239892716825,244.0,257.0,270.0,37.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.9,elder_care__health_care,formal_care_pair,2071,423,351.59891534999616,71.40108465000384,1.2030753837193389,5.518041114907366,340.0,351.0,364.0,59.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.9,health_care__transit,urban_service_pair,2071,639,541.2957079655898,97.70429203441017,1.1805007699056451,7.467844638584097,528.0,541.0,554.0,85.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,socio_spatial_q4,0.9,daily_life__health_care,urban_service_pair,2071,780,597.9872441710389,182.01275582896108,1.3043756494860967,13.191054730718516,584.0,598.0,612.0,168.0,0.0004997501249375312,2000,20260609,1947,150
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.8,pet_retail__pet_medical,companion_animal_pair,2071,680,319.8392337945279,360.1607662054721,2.126068124703074,49.815089991404356,314.0,320.0,325.0,355.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,2071,541,303.1661698214639,237.83383017853612,1.784499900891309,28.649351709905066,297.0,303.0,309.0,232.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,2071,535,294.8882744815097,240.1117255184903,1.8142464326215384,28.801403695517234,288.0,295.0,302.0,233.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.8,elder_care__health_care,formal_care_pair,2071,774,372.80541125541123,401.19458874458877,2.0761501218385696,43.601405925357184,367.0,373.0,379.0,395.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.8,health_care__transit,urban_service_pair,2071,1200,490.2181457431458,709.7818542568542,2.447889802571182,88.6269254029783,484.0,490.0,497.0,703.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.8,daily_life__health_care,urban_service_pair,2071,1731,675.0,1056.0,2.5644444444444443,127.14142093777305,675.0,675.0,675.0,1056.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.9,pet_retail__pet_medical,companion_animal_pair,2071,442,243.93571534674476,198.06428465325524,1.8119527899869639,23.67298790559415,239.0,244.0,250.0,192.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,2071,328,229.639653538183,98.36034646181699,1.428324746821055,11.269696404645954,223.0,230.0,236.0,92.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,2071,307,205.25118623206856,101.74881376793144,1.4957282617255547,11.672044042081302,199.0,205.0,212.0,95.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.9,elder_care__health_care,formal_care_pair,2071,423,264.7123015873016,158.28769841269838,1.5979612487351496,19.22882420200158,261.0,265.0,269.0,154.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.9,health_care__transit,urban_service_pair,2071,639,346.3357142857143,292.6642857142857,1.8450306267659373,57.00019293799702,342.0,346.0,351.0,288.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,base_plus_spatial_q4,0.9,daily_life__health_care,urban_service_pair,2071,780,374.4166666666667,405.5833333333333,2.0832405964834186,101.1754497881775,372.0,374.0,377.0,403.0,0.0004997501249375312,2000,20260609,826,116
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.8,pet_retail__pet_medical,companion_animal_pair,2071,680,532.2420125130802,147.75798748691977,1.277614288261937,11.786691832946804,521.0,532.0,545.0,135.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.8,pet_retail__elder_care,pet_formal_care_contrast,2071,541,458.55621094473304,82.44378905526696,1.1797899299748082,6.273433046931755,446.0,459.0,471.0,70.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.8,pet_medical__elder_care,pet_formal_care_contrast,2071,535,449.9954058472036,85.00459415279641,1.1889010266510582,6.5092941510393425,437.975,450.0,462.0,73.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.8,elder_care__health_care,formal_care_pair,2071,774,637.8962883023411,136.10371169765892,1.2133633855432475,9.084783665055484,628.975,638.0,647.0,127.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.8,health_care__transit,urban_service_pair,2071,1200,946.4331511934915,253.56684880650846,1.2679183928487185,18.377526613884168,935.0,946.0,958.0,242.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.8,daily_life__health_care,urban_service_pair,2071,1731,1392.0,339.0,1.2435344827586208,26.38056141963966,1392.0,1392.0,1392.0,339.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.9,pet_retail__pet_medical,companion_animal_pair,2071,442,352.6595565685235,89.3404434314765,1.2533333969474245,7.576535855017862,342.0,353.0,363.0,79.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.9,pet_retail__elder_care,pet_formal_care_contrast,2071,328,300.2510297210128,27.7489702789872,1.0924192343479087,2.404084317029614,289.0,300.0,311.0,17.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.9,pet_medical__elder_care,pet_formal_care_contrast,2071,307,271.3920422066728,35.607957793327216,1.1312048706505946,3.144826942032106,260.975,271.5,283.0,24.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.9,elder_care__health_care,formal_care_pair,2071,423,366.90180283768507,56.09819716231493,1.1528970332891288,4.748778437371274,359.0,367.0,375.0,48.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.9,health_care__transit,urban_service_pair,2071,639,538.334965687907,100.66503431209298,1.1869933047790402,9.565441113894115,528.0,538.0,548.0,91.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,daily_life_top_non_elite,fine_base_context_q5,0.9,daily_life__health_care,urban_service_pair,2071,780,649.3492512389571,130.6507487610429,1.2012025862996862,15.641593485800941,643.0,649.0,656.0,124.0,0.0004997501249375312,2000,20260609,1694,167
spatial_ccem,population_dense,base_context_q4,0.8,pet_retail__pet_medical,companion_animal_pair,3043,780,677.1815642476039,102.81843575239611,1.151832892655066,6.30186590638209,662.0,677.0,693.0,87.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,3043,671,642.3214702494502,28.678529750549842,1.0446482502591923,1.8150350351332076,627.0,642.0,658.0,13.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,3043,661,623.5837200734794,37.41627992652059,1.0600020153221954,2.3562689523008364,609.0,623.0,639.0,22.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.8,elder_care__health_care,formal_care_pair,3043,936,889.7870113308192,46.212988669180845,1.0519371356073877,2.706845197949166,878.0,890.0,901.0249999999999,34.975000000000136,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.8,health_care__transit,urban_service_pair,3043,1407,1328.6819812357364,78.31801876426357,1.0589441415404943,4.78065682739699,1314.0,1329.0,1343.0,64.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.8,daily_life__health_care,urban_service_pair,3043,1726,1622.9331313514078,103.06686864859216,1.0635065405083997,7.732554736370095,1611.0,1623.0,1635.0,91.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.9,pet_retail__pet_medical,companion_animal_pair,3043,507,420.74043474568975,86.25956525431025,1.205018482015993,5.772447497553251,407.0,421.0,436.0,71.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,3043,426,418.82497037818945,7.175029621810552,1.0171313320104378,0.5106484883771022,405.0,419.0,432.0,-6.0,0.15342328835582209,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,3043,392,365.77740879899216,26.222591201007845,1.0716900239604958,1.89175717749061,352.0,365.0,380.0,12.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.9,elder_care__health_care,formal_care_pair,3043,583,553.2063679504375,29.79363204956246,1.0538562709607704,2.1823441291981784,543.0,553.0,564.0,19.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.9,health_care__transit,urban_service_pair,3043,834,788.4695721754161,45.53042782458385,1.0577453200875764,3.6381088974439346,776.0,789.0,800.0,34.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,base_context_q4,0.9,daily_life__health_care,urban_service_pair,3043,955,888.3127033132915,66.68729668670846,1.0750718710179124,5.971848634244717,877.0,888.0,900.0,55.0,0.0004997501249375312,2000,20260609,2934,127
spatial_ccem,population_dense,no_service_density_q4,0.8,pet_retail__pet_medical,companion_animal_pair,3043,780,687.5237850122658,92.47621498773424,1.1345062047360068,5.496615079717353,673.0,688.0,704.0,76.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,3043,671,652.5435489868177,18.456451013182345,1.0282838609650484,1.1356910072650461,636.0,653.0,668.0249999999999,2.9750000000001364,0.013993003498250875,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,3043,661,631.7455705330655,29.25442946693454,1.0463072965311806,1.785960229500273,615.0,632.0,648.0,13.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.8,elder_care__health_care,formal_care_pair,3043,936,909.8698584824933,26.130141517506672,1.0287185483439216,1.4706530889535265,898.0,910.0,922.0,14.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.8,health_care__transit,urban_service_pair,3043,1407,1367.6119840024069,39.38801599759313,1.0288005782768308,2.2669281558787886,1352.0,1368.0,1384.0,23.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.8,daily_life__health_care,urban_service_pair,3043,1726,1686.3718889784213,39.62811102157866,1.0234990343948303,2.841348019854157,1673.0,1686.0,1699.0,27.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.9,pet_retail__pet_medical,companion_animal_pair,3043,507,421.7482796452628,85.25172035473719,1.202138869247892,5.593091447913823,407.0,422.0,438.0,69.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,3043,426,423.46621484432865,2.533785155671353,1.0059834411030943,0.17677765901463102,410.975,424.0,437.0,-11.0,0.3803098450774613,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,3043,392,368.83518033343665,23.164819666563346,1.0628053420653143,1.6344201942720469,355.0,369.0,383.0,9.0,0.0009995002498750624,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.9,elder_care__health_care,formal_care_pair,3043,583,563.1424547372354,19.857545262764575,1.0352620284542926,1.4086551216112793,552.0,563.0,574.0,9.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.9,health_care__transit,urban_service_pair,3043,834,794.9032036816236,39.09679631837639,1.049184348656916,2.972984877177311,783.0,795.0,807.0,27.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,no_service_density_q4,0.9,daily_life__health_care,urban_service_pair,3043,955,907.9694848927862,47.03051510721377,1.051797462238246,3.909983935123327,896.0,908.0,920.0,35.0,0.0004997501249375312,2000,20260609,3032,59
spatial_ccem,population_dense,socio_spatial_q4,0.8,pet_retail__pet_medical,companion_animal_pair,3043,780,621.5000402230352,158.49995977696483,1.255028076458506,9.69268368328597,606.0,621.0,637.0,143.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,3043,671,595.79615676856,75.20384323144003,1.1262241160455375,4.741569194648992,580.0,596.0,612.0,59.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,3043,661,588.994608821259,72.00539117874098,1.1222513586717604,4.524155394099387,574.0,589.0,604.0,57.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.8,elder_care__health_care,formal_care_pair,3043,936,844.5761233411118,91.42387665888816,1.1082482373491909,5.3678341267580745,829.0,844.0,860.0,76.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.8,health_care__transit,urban_service_pair,3043,1407,1242.9750196271912,164.02498037280884,1.1319616064544928,9.209776949298364,1225.0,1243.0,1262.0,145.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.8,daily_life__health_care,urban_service_pair,3043,1726,1403.2910234656968,322.70897653430325,1.2299658240079892,17.60968266787254,1383.0,1403.0,1423.0,303.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.9,pet_retail__pet_medical,companion_animal_pair,3043,507,383.9048115128224,123.09518848717761,1.3206398690396883,8.556484120194929,369.0,384.0,400.0,107.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.9,pet_retail__elder_care,pet_formal_care_contrast,3043,426,385.1799308767462,40.8200691232538,1.1059766250810088,2.979100818165404,372.0,385.0,399.0,27.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.9,pet_medical__elder_care,pet_formal_care_contrast,3043,392,334.1146957338755,57.88530426612448,1.173249800159136,4.170909394064006,320.0,334.0,348.0,44.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.9,elder_care__health_care,formal_care_pair,3043,583,508.2429886321932,74.7570113678068,1.147089114931022,5.370975917144854,496.975,508.0,520.0,63.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.9,health_care__transit,urban_service_pair,3043,834,725.88188753319,108.11811246680998,1.1489472520580926,7.7835951822927045,712.0,726.0,739.0,95.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,socio_spatial_q4,0.9,daily_life__health_care,urban_service_pair,3043,955,752.4817146865267,202.51828531347326,1.2691338292490464,14.602006689201035,738.0,752.0,766.0,189.0,0.0004997501249375312,2000,20260609,2942,162
spatial_ccem,population_dense,base_plus_spatial_q4,0.8,pet_retail__pet_medical,companion_animal_pair,3043,780,487.3434569447278,292.6565430552722,1.6005139473709276,24.37983986622599,478.0,487.0,498.0,282.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.8,pet_retail__elder_care,pet_formal_care_contrast,3043,671,487.7829216570891,183.2170783429109,1.3756119171218386,15.659802025891606,478.0,488.0,497.0,174.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.8,pet_medical__elder_care,pet_formal_care_contrast,3043,661,479.0613058332337,181.9386941667663,1.3797816520587474,15.156072021428505,470.0,479.0,489.0,172.0,0.0004997501249375312,2000,20260609,1785,221
spatial_ccem,population_dense,base_plus_spatial_q4,0.8,elder_care__health_care,formal_care_pair,3043,936,641.6899264478211,294.3100735521789,1.4586484241405817,25.468680679348854,635.0,642.0,649.0,287.0,0.0004997501249375312,2000,20260609,1785,221
